 Q (1/Ang),Yb-Yb,Yb-Ti,Yb-Sn,Yb-O ,Ti-Ti,Ti-Sn,Ti-O ,Sn-Sn,Sn-O ,O-O  
  36.03000 ,    -0.132490223347305E-01 ,     0.335030830790217E-02 ,     0.584761986962733E-02 ,    -0.656816995012509E-02 ,     0.311781422773127E-01 ,     0.659442081455782E-02 ,     0.218872205103222E-01 ,    -0.844332240681789E-02 ,    -0.110267064671089E-01 ,    -0.731985674642839E-02 , 
  36.04000 ,    -0.107533540657078E-01 ,     0.408662272582447E-02 ,     0.989573485179382E-02 ,    -0.475960596878209E-02 ,     0.404407086213404E-01 ,     0.103092304983520E-01 ,     0.231036958710383E-01 ,    -0.482877591109924E-02 ,    -0.855016302312324E-02 ,    -0.710261312118646E-02 , 
  36.05000 ,    -0.933698081148184E-02 ,     0.468204673215042E-02 ,     0.125660537544300E-01 ,    -0.390224792955073E-02 ,     0.466729524015022E-01 ,     0.134085829006152E-01 ,     0.226338873214323E-01 ,    -0.188730606119286E-02 ,    -0.786693823262652E-02 ,    -0.676921165620886E-02 , 
  36.06000 ,    -0.899260428380131E-02 ,     0.497669074953211E-02 ,     0.136231451338857E-01 ,    -0.387786184282955E-02 ,     0.496282833402373E-01 ,     0.155127473698907E-01 ,     0.205707936049983E-01 ,    -0.299515989621287E-03 ,    -0.889929244083145E-02 ,    -0.633813191552270E-02 , 
  36.07000 ,    -0.957394188514115E-02 ,     0.484803060041406E-02 ,     0.130826239725518E-01 ,    -0.442143602297964E-02 ,     0.491251321558872E-01 ,     0.162539257839827E-01 ,     0.174072456636244E-01 ,    -0.528029150383087E-03 ,    -0.111792249886085E-01 ,    -0.588189121531241E-02 , 
  36.08000 ,    -0.108437062301498E-01 ,     0.425050126755796E-02 ,     0.111875727565887E-01 ,    -0.520188523059623E-02 ,     0.450517792604387E-01 ,     0.153518332269597E-01 ,     0.139191136629869E-01 ,    -0.271477226939338E-02 ,    -0.139832731896040E-01 ,    -0.550742533860650E-02 , 
  36.09000 ,    -0.125310977895818E-01 ,     0.324030692510540E-02 ,     0.834247896056290E-02 ,    -0.591320183013371E-02 ,     0.374440351086927E-01 ,     0.127015964627815E-01 ,     0.109774363626389E-01 ,    -0.663255553729207E-02 ,    -0.165243213701244E-01 ,    -0.532556949704979E-02 , 
  36.10000 ,    -0.143866504116944E-01 ,     0.197786426682236E-02 ,     0.502147251630905E-02 ,    -0.635340141764836E-02 ,     0.266043781945791E-01 ,     0.844737280805868E-02 ,     0.933608841900396E-02 ,    -0.117051787431434E-01 ,    -0.181517771893721E-01 ,    -0.541860549331509E-02 , 
  36.11000 ,    -0.162233636323106E-01 ,     0.705198499025362E-03 ,     0.167275341196903E-02 ,    -0.647184579567812E-02 ,     0.132121764754360E-01 ,     0.301480659493315E-02 ,     0.944757669855650E-02 ,    -0.170970820279539E-01 ,    -0.185101361891393E-01 ,    -0.581510959508071E-02 , 
  36.12000 ,    -0.179364576345543E-01 ,    -0.298540738182326E-03 ,    -0.135914962652748E-02 ,    -0.637347347009620E-02 ,    -0.162842350274002E-02 ,    -0.291661031613112E-02 ,     0.113523997971686E-01 ,    -0.218590325718794E-01 ,    -0.176170857914547E-01 ,    -0.647906577178953E-02 , 
  36.13000 ,    -0.194991080399966E-01 ,    -0.774842495177216E-03 ,    -0.387707657131414E-02 ,    -0.627923017265693E-02 ,    -0.164423937352213E-01 ,    -0.850581018425565E-02 ,     0.146689739642702E-01 ,    -0.251036840438002E-01 ,    -0.158430412964595E-01 ,    -0.731609118199544E-02 , 
  36.14000 ,    -0.209370928778802E-01 ,    -0.544572876234072E-03 ,    -0.583383600692351E-02 ,    -0.645297862596708E-02 ,    -0.295516910621028E-01 ,    -0.128944136133005E-01 ,     0.186860900246032E-01 ,    -0.261770456269111E-01 ,    -0.137991075900773E-01 ,    -0.819482577337501E-02 , 
  36.15000 ,    -0.222901868409049E-01 ,     0.445629817907848E-03 ,    -0.729719666411741E-02 ,    -0.711371069175559E-02 ,    -0.393361160849720E-01 ,    -0.153749841481868E-01 ,     0.225345080403373E-01 ,    -0.247909994532121E-01 ,    -0.121635960502756E-01 ,    -0.897739235605696E-02 , 
  36.16000 ,    -0.235712478613033E-01 ,     0.210059079537248E-02 ,    -0.839003202203458E-02 ,    -0.835588390959534E-02 ,    -0.445362880084159E-01 ,    -0.155460146116925E-01 ,     0.253949439701114E-01 ,    -0.210885842225848E-01 ,    -0.114925870845256E-01 ,    -0.955046071000092E-02 , 
  36.17000 ,    -0.247345023294862E-01 ,     0.418402297416795E-02 ,    -0.922408532700443E-02 ,    -0.100991324138234E-01 ,    -0.445296564839553E-01 ,    -0.134160721668468E-01 ,     0.266911320420245E-01 ,    -0.156267106432831E-01 ,    -0.120637792870329E-01 ,    -0.984846921483020E-02 , 
  36.18000 ,    -0.256623472919775E-01 ,     0.635625800398022E-02 ,    -0.984659475380043E-02 ,    -0.120817675199292E-01 ,    -0.395094580756448E-01 ,    -0.942874450431653E-02 ,     0.262209014189741E-01 ,    -0.927768398895952E-02 ,    -0.137941050238293E-01 ,    -0.986292659275967E-02 , 
  36.19000 ,    -0.261754785235512E-01 ,     0.823567318692901E-02 ,    -0.102147535065759E-01 ,    -0.139019677428228E-01 ,    -0.305137771849236E-01 ,    -0.439690143341750E-02 ,     0.241941053821467E-01 ,    -0.306782263400405E-02 ,    -0.162525735714463E-01 ,    -0.963574741945332E-02 , 
  36.20000 ,    -0.260653101483364E-01 ,     0.947171315324178E-02 ,    -0.102048528137427E-01 ,    -0.150988505855791E-01 ,    -0.192837276181917E-01 ,     0.644594589327683E-03 ,     0.211697027923452E-01 ,     0.201513691228525E-02 ,    -0.187653638746921E-01 ,    -0.923913044651202E-02 , 
  36.21000 ,    -0.251418188508550E-01 ,     0.981443942382662E-02 ,    -0.965311628987216E-02 ,    -0.152555278294970E-01 ,    -0.796872378458321E-02 ,     0.463921479320768E-02 ,     0.179093777620169E-01 ,     0.520728810429520E-02 ,    -0.205865273570907E-01 ,    -0.874829393420710E-02 , 
  36.22000 ,    -0.232855267202140E-01 ,     0.916583834529741E-02 ,    -0.841625638692091E-02 ,    -0.141002315486861E-01 ,     0.126661943392274E-02 ,     0.672028438853763E-02 ,     0.151855080865988E-01 ,     0.610916951561203E-02 ,    -0.210907717085540E-01 ,    -0.821537461412471E-02 , 
  36.23000 ,    -0.204904651971838E-01 ,     0.760168815462768E-02 ,    -0.643401315300258E-02 ,    -0.115811778607510E-01 ,     0.665430615067596E-02 ,     0.638799647297295E-02 ,     0.135920017959299E-01 ,     0.475368790592377E-02 ,    -0.199389591688433E-01 ,    -0.765241670225496E-02 , 
  36.24000 ,    -0.168862210186389E-01 ,     0.535889450767785E-02 ,    -0.377489394387877E-02 ,    -0.789621435948430E-02 ,     0.716658401810957E-02 ,     0.361297707060652E-02 ,     0.134049499883576E-01 ,     0.158849370554317E-02 ,    -0.171736539022898E-01 ,    -0.702872134223005E-02 , 
  36.25000 ,    -0.127314184128154E-01 ,     0.279052811665480E-02 ,    -0.650330993765222E-03 ,    -0.346830418694160E-02 ,     0.271715623735476E-02 ,    -0.115661346857467E-02 ,     0.145267397927685E-01 ,    -0.262218999244724E-02 ,    -0.132196107821245E-01 ,    -0.628362442230875E-02 , 
  36.26000 ,    -0.837738244224192E-02 ,     0.297722166178583E-03 ,     0.260947017251106E-02 ,     0.112974821611661E-02 ,    -0.582429412778464E-02 ,    -0.708606020287075E-02 ,     0.165257244286278E-01 ,    -0.695469139904327E-02 ,    -0.878808607483662E-02 ,    -0.535118798105071E-02 , 
  36.27000 ,    -0.420784252220348E-02 ,    -0.174743287757056E-02 ,     0.561463633883851E-02 ,     0.528609275299821E-02 ,    -0.168082305661186E-01 ,    -0.131229584819563E-01 ,     0.187592845970696E-01 ,    -0.105086593742198E-01 ,    -0.470821411723381E-02 ,    -0.418961419748764E-02 , 
  36.28000 ,    -0.566710180539881E-03 ,    -0.307194246827009E-02 ,     0.799679631073799E-02 ,     0.847237854190669E-02 ,    -0.281346808497563E-01 ,    -0.182067024873746E-01 ,     0.205472867214011E-01 ,    -0.125778206432804E-01 ,    -0.172727555564315E-02 ,    -0.280647723176744E-02 , 
  36.29000 ,     0.231032791388130E-02 ,    -0.355043666521632E-02 ,     0.949290677642147E-02 ,     0.103510708493511E-01 ,    -0.376658201484436E-01 ,    -0.214730225144826E-01 ,     0.213507641040747E-01 ,    -0.127748790852944E-01 ,    -0.329774667212798E-03 ,    -0.127164941117847E-02 , 
  36.30000 ,     0.434444691787001E-02 ,    -0.322243349519284E-02 ,     0.100105668713770E-01 ,     0.108434965373892E-01 ,    -0.436348508675367E-01 ,    -0.224102986195915E-01 ,     0.209100892301312E-01 ,    -0.110876324418293E-01 ,    -0.620776550426696E-03 ,     0.287071112320935E-03 , 
  36.31000 ,     0.563012780593728E-02 ,    -0.227541967357548E-02 ,     0.965722280261130E-02 ,     0.101430336997767E-01 ,    -0.449671937196825E-01 ,    -0.209365758359853E-01 ,     0.193079686184825E-01 ,    -0.785878315747607E-02 ,    -0.230302282681503E-02 ,     0.170594086913265E-02 , 
  36.32000 ,     0.641364285422352E-02 ,    -0.998220050015835E-03 ,     0.872380299333806E-02 ,     0.866994835313218E-02 ,    -0.414514467156032E-01 ,    -0.173851936452522E-01 ,     0.169423303989311E-01 ,    -0.369823388850472E-02 ,    -0.475393071852515E-02 ,     0.282017835124663E-02 , 
  36.33000 ,     0.703621128920193E-02 ,     0.284566782241030E-03 ,     0.762412151168273E-02 ,     0.697735179719046E-02 ,    -0.337321761205001E-01 ,    -0.124080224051695E-01 ,     0.144174724118806E-01 ,     0.649773800041162E-03 ,    -0.718355932459231E-02 ,     0.350318299741000E-02 , 
  36.34000 ,     0.785271675174606E-02 ,     0.128245960736948E-02 ,     0.680223745375315E-02 ,     0.562865142726884E-02 ,    -0.231360388705708E-01 ,    -0.682336360026615E-02 ,     0.123827242050818E-01 ,     0.445439353781635E-02 ,    -0.883428700912665E-02 ,     0.369969359064791E-02 , 
  36.35000 ,     0.914307979817669E-02 ,     0.179817558973927E-02 ,     0.662819642536210E-02 ,     0.507321427752508E-02 ,    -0.113777855218747E-01 ,    -0.144637076181269E-02 ,     0.113610481236602E-01 ,     0.712969688862876E-02 ,    -0.917240561096691E-02 ,     0.344349816782364E-02 , 
  36.36000 ,     0.110359771201926E-01 ,     0.176360330738218E-02 ,     0.730613846798189E-02 ,     0.554732225496049E-02 ,    -0.215494928887425E-03 ,     0.305896381288831E-02 ,     0.116121719143504E-01 ,     0.832499565188388E-02 ,    -0.802376423023060E-02 ,     0.285387853730278E-02 , 
  36.37000 ,     0.134628203853005E-01 ,     0.124588158513992E-02 ,     0.881667290555347E-02 ,     0.702181109570726E-02 ,     0.886972035065549E-02 ,     0.627553113911680E-02 ,     0.130655489747737E-01 ,     0.796014081883623E-02 ,    -0.561952203741391E-02 ,     0.211027699413427E-02 , 
  36.38000 ,     0.161539597514799E-01 ,     0.423686837864903E-03 ,     0.109080842969683E-01 ,     0.920737258966177E-02 ,     0.149057846622518E-01 ,     0.806115825541948E-02 ,     0.153401511676351E-01 ,     0.620529289184914E-02 ,    -0.254051540892707E-02 ,     0.141036777310482E-02 , 
  36.39000 ,     0.186801435024442E-01 ,    -0.459493884172648E-03 ,     0.131400029001875E-01 ,     0.116157495552279E-01 ,     0.175349078808636E-01 ,     0.851180554587644E-02 ,     0.178455597215978E-01 ,     0.341686011660140E-02 ,     0.425913344414871E-03 ,     0.921310944543372E-03 , 
  36.40000 ,     0.205322679353708E-01 ,    -0.115338625992698E-02 ,     0.149711831769090E-01 ,     0.136628615776230E-01 ,     0.169854345025340E-01 ,     0.787897332266912E-02 ,     0.199378323970808E-01 ,     0.495798452431689E-04 ,     0.248089466696372E-02 ,     0.736213847782664E-03 , 
  36.41000 ,     0.212236327788136E-01 ,    -0.145642120626059E-02 ,     0.158727940103863E-01 ,     0.147909999748599E-01 ,     0.139344874894476E-01 ,     0.647054039207629E-02 ,     0.210895584291060E-01 ,    -0.343260732256006E-02 ,     0.301215123823348E-02 ,     0.847053664112770E-03 , 
  36.42000 ,     0.203933301062923E-01 ,    -0.125601804854072E-02 ,     0.154425470001308E-01 ,     0.145835674997722E-01 ,     0.930775572059172E-02 ,     0.456586921622986E-02 ,     0.210299372640856E-01 ,    -0.662736177200993E-02 ,     0.174585011622524E-02 ,     0.114162093317583E-02 , 
  36.43000 ,     0.178884198379846E-01 ,    -0.545051698659518E-03 ,     0.134945153069239E-01 ,     0.128481327886820E-01 ,     0.407148665294161E-02 ,     0.236893670049811E-02 ,     0.198185041380473E-01 ,    -0.923453733121509E-02 ,    -0.118558182952288E-02 ,     0.142628620549612E-02 , 
  36.44000 ,     0.138065486576820E-01 ,     0.588118614405089E-03 ,     0.101047526544882E-01 ,     0.965117307283240E-02 ,    -0.934162833015414E-03 ,     0.966922504937019E-05 ,     0.178332385553787E-01 ,    -0.110644745446807E-01 ,    -0.527635120361797E-02 ,     0.146998632445909E-02 , 
  36.45000 ,     0.848888610384912E-02 ,     0.199222832543246E-02 ,     0.560259733775414E-02 ,     0.529894743545366E-02 ,    -0.508918400774483E-02 ,    -0.241251078434994E-02 ,     0.156758193368176E-01 ,    -0.120210969018559E-01 ,    -0.977231281220163E-02 ,     0.105939201601637E-02 , 
  36.46000 ,     0.246392822687407E-02 ,     0.349907581866179E-02 ,     0.509577871618700E-03 ,     0.270886016712232E-03 ,    -0.800830081339121E-02 ,    -0.476307978360584E-02 ,     0.140180815249531E-01 ,    -0.120730295172679E-01 ,    -0.138564397081992E-01 ,     0.521627759919791E-04 , 
  36.47000 ,    -0.364650798807669E-02 ,     0.497060499664020E-02 ,    -0.456064623168581E-02 ,    -0.487802691850467E-02 ,    -0.949299330318458E-02 ,    -0.681298699656297E-02 ,     0.134288426044412E-01 ,    -0.112275016941408E-01 ,    -0.168479797224257E-01 ,    -0.158465153437639E-02 , 
  36.48000 ,    -0.923935001664389E-02 ,     0.633480359293127E-02 ,    -0.901949962304854E-02 ,    -0.962338324545663E-02 ,    -0.945458002566178E-02 ,    -0.821321573064842E-02 ,     0.142253493777450E-01 ,    -0.951858454063488E-02 ,    -0.183651965999844E-01 ,    -0.376061368818875E-02 , 
  36.49000 ,    -0.138365246585433E-01 ,     0.760110613000747E-02 ,    -0.124126870723035E-01 ,    -0.135627908546166E-01 ,    -0.784724828132041E-02 ,    -0.852206120006292E-02 ,     0.163873739066253E-01 ,    -0.701451407931315E-02 ,    -0.184108685385953E-01 ,    -0.627603100957583E-02 , 
  36.50000 ,    -0.171627263540445E-01 ,     0.885125227953636E-02 ,    -0.144985204606586E-01 ,    -0.164739798597572E-01 ,    -0.464267655303713E-02 ,    -0.728836594995795E-02 ,     0.195560661415591E-01 ,    -0.384061481496136E-02 ,    -0.173592702538080E-01 ,    -0.886110839233824E-02 , 
  36.51000 ,    -0.191783392811424E-01 ,     0.102078136558136E-01 ,    -0.152798999626162E-01 ,    -0.183295138062106E-01 ,     0.139432008261585E-03 ,    -0.417613493043255E-02 ,     0.231181291565919E-01 ,    -0.207211697573638E-03 ,    -0.158482836319102E-01 ,    -0.112308872154853E-01 , 
  36.52000 ,    -0.200612156735299E-01 ,     0.117883551874766E-01 ,    -0.149850966788625E-01 ,    -0.192685063676370E-01 ,     0.635275067275302E-02 ,     0.899317063944251E-03 ,     0.263542186267539E-01 ,     0.357187587569992E-02 ,    -0.146043014030960E-01 ,    -0.131428656566020E-01 , 
  36.53000 ,    -0.201425581547590E-01 ,     0.136570517887692E-01 ,    -0.140038533843944E-01 ,    -0.195355788380152E-01 ,     0.136258973616347E-01 ,     0.766183237773316E-02 ,     0.286141961302392E-01 ,     0.708383943313171E-02 ,    -0.142446624071448E-01 ,    -0.144435814459407E-01 , 
  36.54000 ,    -0.198125432443794E-01 ,     0.157865944186022E-01 ,    -0.127948205597319E-01 ,    -0.194042282893883E-01 ,     0.212848135670510E-01 ,     0.154281844585378E-01 ,     0.294751128990000E-01 ,     0.985254201314955E-02 ,    -0.151081771349121E-01 ,    -0.150932560561512E-01 , 
  36.55000 ,    -0.194181480492639E-01 ,     0.180411172350436E-01 ,    -0.117858679455924E-01 ,    -0.191042991866156E-01 ,     0.283369388818522E-01 ,     0.231502815176014E-01 ,     0.288422593746527E-01 ,     0.114048047884356E-01 ,    -0.171573790717739E-01 ,    -0.151631526835664E-01 , 
  36.56000 ,    -0.191772894342383E-01 ,     0.201861183132097E-01 ,    -0.112892351493101E-01 ,    -0.187709473031699E-01 ,     0.335455918174865E-01 ,     0.295514864485408E-01 ,     0.269681214672408E-01 ,     0.113571707304849E-01 ,    -0.199781778684658E-01 ,    -0.148071864815359E-01 , 
  36.57000 ,    -0.191294256621430E-01 ,     0.219250173096298E-01 ,    -0.114489079017188E-01 ,    -0.184261006603491E-01 ,     0.356001816940679E-01 ,     0.333398299916785E-01 ,     0.243849199691516E-01 ,     0.950514024306770E-02 ,    -0.228780736811678E-01 ,    -0.142157888002639E-01 , 
  36.58000 ,    -0.191340776585109E-01 ,     0.229555587529011E-01 ,    -0.122292915218113E-01 ,    -0.179946545366487E-01 ,     0.333605115649969E-01 ,     0.334600270221736E-01 ,     0.217682605842455E-01 ,     0.589313196959941E-02 ,    -0.250591511606113E-01 ,    -0.135644073943884E-01 , 
  36.59000 ,    -0.189172906845524E-01 ,     0.230342327839229E-01 ,    -0.134442914044246E-01 ,    -0.173487002537961E-01 ,     0.261286563894557E-01 ,     0.293326890952786E-01 ,     0.197667338939083E-01 ,     0.845151298839721E-03 ,    -0.258229603880574E-01 ,    -0.129701859149100E-01 , 
  36.60000 ,    -0.181545342747436E-01 ,     0.220344419738374E-01 ,    -0.148167019688716E-01 ,    -0.163661666312632E-01 ,     0.138865987409402E-01 ,     0.210267418767717E-01 ,     0.188406970507888E-01 ,    -0.505668683555733E-02 ,    -0.247559211883076E-01 ,    -0.124679965122464E-01 , 
  36.61000 ,    -0.165696394172805E-01 ,     0.199849054229659E-01 ,    -0.160514803045352E-01 ,    -0.149869826778196E-01 ,    -0.256321014127211E-02 ,     0.932107901497354E-02 ,     0.191508469931621E-01 ,    -0.110475082933516E-01 ,    -0.218482199813262E-01 ,    -0.120117010059705E-01 , 
  36.62000 ,    -0.140252262356695E-01 ,     0.170786457346505E-01 ,    -0.169044011216593E-01 ,    -0.132509528209590E-01 ,    -0.216024872968204E-01 ,    -0.436771426914218E-02 ,     0.205242740116883E-01 ,    -0.162981221507558E-01 ,    -0.175152772188517E-01 ,    -0.114996596140665E-01 , 
  36.63000 ,    -0.105817226150766E-01 ,     0.136490338821916E-01 ,    -0.172300518730955E-01 ,    -0.113065964920287E-01 ,    -0.409670778018970E-01 ,    -0.181873933403671E-01 ,     0.225057986925149E-01 ,    -0.200549435165514E-01 ,    -0.125147830991748E-01 ,    -0.108168849263637E-01 , 
  36.64000 ,    -0.650920553109498E-02 ,     0.101164344700231E-01 ,    -0.169993271497794E-01 ,    -0.938790517831951E-02 ,    -0.580669205837167E-01 ,    -0.301497124920853E-01 ,     0.244806390989855E-01 ,    -0.217734077279716E-01 ,    -0.777811170299028E-02 ,    -0.988160733518883E-02 , 
  36.65000 ,    -0.224730902843476E-02 ,     0.691544196361256E-02 ,    -0.162848466022281E-01 ,    -0.776435826273059E-02 ,    -0.704057723219233E-01 ,    -0.384732805037821E-01 ,     0.258363794899597E-01 ,    -0.212167406414654E-01 ,    -0.419623003526113E-02 ,    -0.868263442870999E-02 , 
  36.66000 ,     0.167920288464537E-02 ,     0.441709748847776E-02 ,    -0.152209414815636E-01 ,    -0.667652924782122E-02 ,    -0.760242325631724E-01 ,    -0.419037064910003E-01 ,     0.261224081887158E-01 ,    -0.184983373047067E-01 ,    -0.241172938256438E-02 ,    -0.729617537467296E-02 , 
